Date,CO,NO2,SO2,PM2_5
2019-01-04,1145.2270744934544,19.030002420007527,17.218937912641827,108.39256065405608
2019-01-05,1088.5943587542426,17.856885158102767,17.043657839491075,107.52485004799547
2019-01-06,1043.984014217561,18.59756576416337,16.954994038456068,123.42583027526824
2019-01-07,994.0010968147676,16.136809779314888,17.971025004540103,116.37071550254095
2019-01-08,1111.7158903002578,18.95912932476943,17.386715520076592,105.37120665362319
2019-01-09,1115.2728080878849,17.68850705204216,17.441931317874673,98.62890309301713
2019-01-10,1058.381440605796,19.9254084914361,17.615329862750976,105.37766453241107
2019-01-11,1212.6323852386931,18.52748114295125,17.121522045397416,123.85335095708642
2019-01-12,1156.2331439918462,20.790003415678527,17.311987439326817,124.71399201769248
2019-01-13,1068.7994500846264,22.577387489177497,17.063245590018077,124.86618701769243
2019-01-14,1028.9730712265869,21.666886136363633,17.610550985999872,126.9979874722379
2019-01-15,1080.515770946011,21.017419627799732,17.52607132030106,122.4397984570864
2019-01-16,1334.5168987662355,21.147551056371164,17.86782831305076,128.2119759570864
2019-01-17,1322.3864527768565,21.952380681818184,17.203984549446,106.12512209345005
2019-01-18,1235.1064188616615,21.50611015810277,16.831539979201658,103.63140360860152
2019-01-19,1287.8798470367974,22.181893181818186,17.3861940000389,106.51552110860153
2019-01-20,1245.149515743631,21.031330526068135,17.03631087283769,113.85724413890458
2019-01-21,1241.0052235447913,23.144090757575754,17.49281695314557,106.51552110860153
2019-01-22,1317.8128539977613,20.48770264728026,17.141130423412797,111.2871002752682
2019-01-23,1267.8122990059885,20.10252378364389,17.901365967697306,101.95565330557125
2019-01-24,1321.7843998753592,19.559471521739134,17.409521336775686,80.17014351119892
2019-01-25,1304.5933809365988,18.16296082909844,18.215156150652145,79.50495048089591
2019-01-26,1299.6322191639522,18.860418339920944,16.929299461172715,82.42483366271408
2019-01-27,1210.393072664363,18.33600614295125,16.865327201189135,95.69736966920759
2019-01-28,1282.2099458433086,18.13685296113307,17.025983164344126,91.87944648738942
2019-01-29,1306.051898345637,20.614759930830036,16.896095272228532,82.42098782938078
2019-01-30,1380.1494443507684,22.22783674242425,17.348035195017285,101.85139747223793
2019-01-31,1332.0084969266807,19.582894249011858,17.376920331353876,97.07665118435911
2019-02-01,1346.4651923640054,20.812096510916618,17.04634533845801,108.39135883587426
2019-02-02,1350.9643153186184,21.757017954545457,16.969442196141454,89.80209285102579
2019-02-03,1113.6877786934401,19.693446056371165,17.1807506633837,81.8121032839262
2019-02-04,1133.8366224065305,21.51463432476944,16.792324325264744,96.16856876011668
2019-02-05,1184.1294843133735,16.85236993083004,16.672263194814715,93.58762103284397
2019-02-06,963.0225328864301,19.20274015810277,17.538256512483013,87.52835133587426
2019-02-07,1071.9915025249181,16.316498642951252,16.90808886285908,69.98082260210803
2019-02-08,1079.9871720703316,16.51917303689065,18.50215274004783,64.20936684453228
2019-02-09,1072.3243830047954,17.38385523386034,16.925148287778953,64.20936684453228
2019-02-10,1198.8103173557529,16.749201294466403,17.38636999217982,65.71360851119894
2019-02-11,1373.413135986788,19.489378567193675,16.871790009957877,89.80209285102579
2019-02-12,1200.8785145221268,18.42299863212874,16.878244153308053,109.09840474496518
2019-02-13,1285.7209209068878,18.70237955204216,16.859711438235333,87.41891156314699
2019-02-14,1284.4543786785162,16.78813758234519,17.463653107527907,81.51542025362319
2019-02-15,1193.0234436820301,18.066538870223976,17.44319095116032,69.30907964756258
2019-02-16,1172.1880375271176,16.66185940052701,16.566308763991405,66.46132745059288
2019-02-17,1150.1681257344603,18.567350536890643,16.804394448882867,68.2672714657444
2019-02-18,1176.152934451508,16.66185940052701,16.849871651115954,68.96879616271409
2019-02-19,1290.1702511256344,16.73318296113307,16.777383517079205,72.39944798089591
2019-02-20,1217.0976093109307,16.39661440052701,16.719501462092293,63.081539874835315
2019-02-21,1169.7507760883593,19.709299995765104,16.682734913712892,66.06255745059289
2019-02-22,1180.1349956836257,23.60363037878788,16.898824164475702,75.7485864657444
2019-02-23,1207.5292473227482,23.76921627705627,16.59881775723607,62.479248435441356
2019-02-24,1211.9661836924288,23.80288856060606,17.528658104859517,65.89957502635046
2019-02-25,1222.5958051657508,23.223597121212116,16.62152049799636,66.24122752635047
2019-02-26,1045.779431666806,18.985371900527007,16.820567563264024,68.9960901778656
2019-02-27,1254.1913036836877,16.878918036890642,17.07460170470731,62.304744420289865
2019-02-28,1093.4683954423333,17.187477355072463,17.122508760965676,66.15669911725956
2019-03-01,1331.0087249508201,21.981934383116883,16.66719390515235,98.84651360860154
2019-03-02,1263.5912253000283,20.74085643515905,16.922037881450606,75.84874479907774
2019-03-03,1103.8224843645398,21.309300075757577,17.427026863406876,64.36114904150197
2019-03-04,1334.3541485184057,23.580074231601735,16.774286357101253,86.33462732072275
2019-03-05,1097.996564349528,18.175957658102767,16.989762328770283,70.38641025362318
2019-03-06,917.3866660413843,17.167686294466403,17.097623106651678,56.88003934453228
2019-03-07,1008.1322241150722,16.527468415678523,16.974583281467474,66.11546745059287
2019-03-08,1018.7148722076425,17.127867506587616,16.6968030664748,57.09363570816865
2019-03-09,1047.303622784729,16.706609476284584,16.826023474054484,54.60790454545454
2019-03-10,1189.2710536492614,17.23143705204216,16.83881655208814,57.09363570816865
2019-03-11,1143.950285893643,18.146857430830035,16.617216611130104,98.39751572981363
2019-03-12,1151.8282626062394,18.875807582345193,17.606605500214293,98.78646035102578
2019-03-13,996.9588359388081,19.270855461133063,16.635278938739006,67.66395108695652
2019-03-14,1037.4630909224338,20.241310764163373,17.812366896814293,67.66395108695652
2019-03-15,1138.77260909582,17.588773642951253,16.848347208204988,67.66395108695652
2019-03-16,1096.5614386951618,20.465274703557313,16.699317412775017,68.71616449604743
2019-03-17,1173.7075037850498,17.85773243083004,16.922575635375615,66.69466214756258
2019-03-18,1177.6154508838586,17.81915174901186,17.02239542456427,67.2512330566535
2019-03-19,1227.8154076894386,18.374780233860342,17.094234935778214,67.66395108695653
